"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"242","1629.6636962890625","1629.6636962890625","1629.6636962890625","1825.446533203125","1825.446533203125","1825.446533203125"
"243","1602.1971435546875","1602.1971435546875","1602.1971435546875","1794.8511962890625","1794.8511962890625","1794.8511962890625"
"244","1614.5135498046875","1614.5135498046875","1614.5135498046875","1791.5721435546875","1791.5721435546875","1791.5721435546875"
"245","1622.23095703125","1622.23095703125","1622.23095703125","1818.2083740234375","1818.2083740234375","1818.2083740234375"
"246","1632.772705078125","1632.772705078125","1632.772705078125","1786.8341064453125","1786.8341064453125","1786.8341064453125"
"247","1609.0003662109375","1609.0003662109375","1609.0003662109375","1762.8365478515625","1762.8365478515625","1762.8365478515625"
"248","1632.945068359375","1632.945068359375","1632.945068359375","1784.5040283203125","1784.5040283203125","1784.5040283203125"
"249","1602.394775390625","1602.394775390625","1602.394775390625","1785.9920654296875","1785.9920654296875","1785.9920654296875"
"250","1618.7020263671875","1618.7020263671875","1618.7020263671875","1790.969482421875","1790.969482421875","1790.969482421875"
"251","1595.5364990234375","1595.5364990234375","1595.5364990234375","1765.452392578125","1765.452392578125","1765.452392578125"
"252","1609.7362060546875","1609.7362060546875","1609.7362060546875","1799.3125","1799.3125","1799.3125"
"253","1634.0526123046875","1634.0526123046875","1634.0526123046875","1781.3758544921875","1781.3758544921875","1781.3758544921875"
"254","1619.4986572265625","1619.4986572265625","1619.4986572265625","1781.5201416015625","1781.5201416015625","1781.5201416015625"
"255","1623.970947265625","1623.970947265625","1623.970947265625","1784.698486328125","1784.698486328125","1784.698486328125"
"256","1604.1605224609375","1604.1605224609375","1604.1605224609375","1767.33251953125","1767.33251953125","1767.33251953125"
"257","1643.21484375","1643.21484375","1643.21484375","1793.17578125","1793.17578125","1793.17578125"
"258","1605.350341796875","1605.350341796875","1605.350341796875","1783.734130859375","1783.734130859375","1783.734130859375"
"259","1612.7138671875","1612.7138671875","1612.7138671875","1781.64501953125","1781.64501953125","1781.64501953125"
"260","1620.821533203125","1620.821533203125","1620.821533203125","1773.23486328125","1773.23486328125","1773.23486328125"
"261","1617.045166015625","1617.045166015625","1617.045166015625","1789.8349609375","1789.8349609375","1789.8349609375"
"262","1626.323486328125","1626.323486328125","1626.323486328125","1812.399658203125","1812.399658203125","1812.399658203125"
"263","1610.4549560546875","1610.4549560546875","1610.4549560546875","1757.82958984375","1757.82958984375","1757.82958984375"
"264","1616.893798828125","1616.893798828125","1616.893798828125","1778.180419921875","1778.180419921875","1778.180419921875"
"265","1626.1143798828125","1626.1143798828125","1626.1143798828125","1800.961181640625","1800.961181640625","1800.961181640625"
"266","1592.0435791015625","1592.0435791015625","1592.0435791015625","1755.709716796875","1755.709716796875","1755.709716796875"
"267","1594.0692138671875","1594.0692138671875","1594.0692138671875","1757.46484375","1757.46484375","1757.46484375"
"268","1597.0281982421875","1597.0281982421875","1597.0281982421875","1768.1824951171875","1768.1824951171875","1768.1824951171875"
"269","1621.0960693359375","1621.0960693359375","1621.0960693359375","1844.897705078125","1844.897705078125","1844.897705078125"
"270","1591.0765380859375","1591.0765380859375","1591.0765380859375","1735.0135498046875","1735.0135498046875","1735.0135498046875"
"271","1603.7490234375","1603.7490234375","1603.7490234375","1763.0693359375","1763.0693359375","1763.0693359375"
"272","1596.6038818359375","1596.6038818359375","1596.6038818359375","1752.9642333984375","1752.9642333984375","1752.9642333984375"
"273","1611.6239013671875","1611.6239013671875","1611.6239013671875","1794.2049560546875","1794.2049560546875","1794.2049560546875"
"274","1599.1009521484375","1599.1009521484375","1599.1009521484375","1792.9371337890625","1792.9371337890625","1792.9371337890625"
"275","1589.9110107421875","1589.9110107421875","1589.9110107421875","1740.448486328125","1740.448486328125","1740.448486328125"
"276","1600.134033203125","1600.134033203125","1600.134033203125","1756.4847412109375","1756.4847412109375","1756.4847412109375"
"277","1583.118896484375","1583.118896484375","1583.118896484375","1750.0726318359375","1750.0726318359375","1750.0726318359375"
"278","1589.2535400390625","1589.2535400390625","1589.2535400390625","1741.772216796875","1741.772216796875","1741.772216796875"
"279","1590.1041259765625","1590.1041259765625","1590.1041259765625","1734.926025390625","1734.926025390625","1734.926025390625"
"280","1569.5408935546875","1569.5408935546875","1569.5408935546875","1726.5792236328125","1726.5792236328125","1726.5792236328125"
"281","1630.1651611328125","1630.1651611328125","1630.1651611328125","1793.643798828125","1793.643798828125","1793.643798828125"
"282","1624.3748779296875","1624.3748779296875","1624.3748779296875","1794.998291015625","1794.998291015625","1794.998291015625"
"283","1619.61279296875","1619.61279296875","1619.61279296875","1780.7105712890625","1780.7105712890625","1780.7105712890625"
"284","1568.1395263671875","1568.1395263671875","1568.1395263671875","1732.99462890625","1732.99462890625","1732.99462890625"
"285","1611.0853271484375","1611.0853271484375","1611.0853271484375","1747.122314453125","1747.122314453125","1747.122314453125"
"286","1622.1651611328125","1622.1651611328125","1622.1651611328125","1794.35107421875","1794.35107421875","1794.35107421875"
"287","1601.8662109375","1601.8662109375","1601.8662109375","1760.886962890625","1760.886962890625","1760.886962890625"
"288","1622.2532958984375","1622.2532958984375","1622.2532958984375","1816.405517578125","1816.405517578125","1816.405517578125"
"289","1599.914306640625","1599.914306640625","1599.914306640625","1749.820556640625","1749.820556640625","1749.820556640625"
"290","1618.8056640625","1618.8056640625","1618.8056640625","1752.1435546875","1752.1435546875","1752.1435546875"
"291","1607.4605712890625","1607.4605712890625","1607.4605712890625","1769.6986083984375","1769.6986083984375","1769.6986083984375"
"292","1601.3109130859375","1601.3109130859375","1601.3109130859375","1725.73388671875","1725.73388671875","1725.73388671875"
"293","1614.519775390625","1614.519775390625","1614.519775390625","1750.6025390625","1750.6025390625","1750.6025390625"
"294","1592.9266357421875","1592.9266357421875","1592.9266357421875","1748.9793701171875","1748.9793701171875","1748.9793701171875"
"295","1592.9205322265625","1592.9205322265625","1592.9205322265625","1753.1812744140625","1753.1812744140625","1753.1812744140625"
"296","1591.78125","1591.78125","1591.78125","1746.224853515625","1746.224853515625","1746.224853515625"
"297","1561.484619140625","1561.484619140625","1561.484619140625","1710.820068359375","1710.820068359375","1710.820068359375"
"298","1593.4613037109375","1593.4613037109375","1593.4613037109375","1733.7132568359375","1733.7132568359375","1733.7132568359375"
"299","1612.1064453125","1612.1064453125","1612.1064453125","1745.79833984375","1745.79833984375","1745.79833984375"
"300","1558.1688232421875","1558.1688232421875","1558.1688232421875","1767.7705078125","1767.7705078125","1767.7705078125"
"301","1574.95361328125","1574.95361328125","1574.95361328125","1746.131103515625","1746.131103515625","1746.131103515625"
"303","1594.9697265625","1594.9697265625","1594.9697265625","1726.78125","1726.78125","1726.78125"
"304","1581.3187255859375","1581.3187255859375","1581.3187255859375","1701.81982421875","1701.81982421875","1701.81982421875"
"305","1590.6512451171875","1590.6512451171875","1590.6512451171875","1749.9989013671875","1749.9989013671875","1749.9989013671875"
"306","1633.7806396484375","1633.7806396484375","1633.7806396484375","1775.0611572265625","1775.0611572265625","1775.0611572265625"
"307","1609.3834228515625","1609.3834228515625","1609.3834228515625","1728.82275390625","1728.82275390625","1728.82275390625"
"308","1610.6756591796875","1610.6756591796875","1610.6756591796875","1747.227294921875","1747.227294921875","1747.227294921875"
"309","1570.4267578125","1570.4267578125","1570.4267578125","1688.68359375","1688.68359375","1688.68359375"
"310","1573.9296875","1573.9296875","1573.9296875","1748.21240234375","1748.21240234375","1748.21240234375"
"311","1596.5592041015625","1596.5592041015625","1596.5592041015625","1724.064208984375","1724.064208984375","1724.064208984375"
"312","1569.0113525390625","1569.0113525390625","1569.0113525390625","1724.02685546875","1724.02685546875","1724.02685546875"
"313","1600.302978515625","1600.302978515625","1600.302978515625","1749.2623291015625","1749.2623291015625","1749.2623291015625"
"314","1572.832275390625","1572.832275390625","1572.832275390625","1732.8133544921875","1732.8133544921875","1732.8133544921875"
"315","1602.9178466796875","1602.9178466796875","1602.9178466796875","1729.5068359375","1729.5068359375","1729.5068359375"
"316","1568.2532958984375","1568.2532958984375","1568.2532958984375","1692.740966796875","1692.740966796875","1692.740966796875"
"317","1549.2923583984375","1549.2923583984375","1549.2923583984375","1696.8359375","1696.8359375","1696.8359375"
"318","1596.1318359375","1596.1318359375","1596.1318359375","1715.296630859375","1715.296630859375","1715.296630859375"
"319","1588.9208984375","1588.9208984375","1588.9208984375","1703.0810546875","1703.0810546875","1703.0810546875"
"320","1592.8751220703125","1592.8751220703125","1592.8751220703125","1712.75","1712.75","1712.75"
"321","1598.9500732421875","1598.9500732421875","1598.9500732421875","1686.11083984375","1686.11083984375","1686.11083984375"
"322","1587.2841796875","1587.2841796875","1587.2841796875","1715.2611083984375","1715.2611083984375","1715.2611083984375"
"323","1578.1171875","1578.1171875","1578.1171875","1690.0888671875","1690.0888671875","1690.0888671875"
"324","1593.720703125","1593.720703125","1593.720703125","1714.318115234375","1714.318115234375","1714.318115234375"
"325","1594.912353515625","1594.912353515625","1594.912353515625","1720.382080078125","1720.382080078125","1720.382080078125"
"326","1585.71826171875","1585.71826171875","1585.71826171875","1720.3792724609375","1720.3792724609375","1720.3792724609375"
"327","1584.4656982421875","1584.4656982421875","1584.4656982421875","1741.8349609375","1741.8349609375","1741.8349609375"
"328","1575.6361083984375","1575.6361083984375","1575.6361083984375","1703.97412109375","1703.97412109375","1703.97412109375"
"329","1592.8677978515625","1592.8677978515625","1592.8677978515625","1713.388427734375","1713.388427734375","1713.388427734375"
"330","1593.239501953125","1593.239501953125","1593.239501953125","1726.658935546875","1726.658935546875","1726.658935546875"
"331","1583.558837890625","1583.558837890625","1583.558837890625","1669.3138427734375","1669.3138427734375","1669.3138427734375"
"332","1548.5882568359375","1548.5882568359375","1548.5882568359375","1715.216064453125","1715.216064453125","1715.216064453125"
"333","1547.8502197265625","1547.8502197265625","1547.8502197265625","1680.5081787109375","1680.5081787109375","1680.5081787109375"
"334","1569.1727294921875","1569.1727294921875","1569.1727294921875","1682.39013671875","1682.39013671875","1682.39013671875"
"335","1559.55859375","1559.55859375","1559.55859375","1684.40283203125","1684.40283203125","1684.40283203125"
"336","1578.364990234375","1578.364990234375","1578.364990234375","1685.1229248046875","1685.1229248046875","1685.1229248046875"
"337","1602.0494384765625","1602.0494384765625","1602.0494384765625","1716.2774658203125","1716.2774658203125","1716.2774658203125"
"338","1569.0068359375","1569.0068359375","1569.0068359375","1687.4591064453125","1687.4591064453125","1687.4591064453125"
"339","1575.1307373046875","1575.1307373046875","1575.1307373046875","1663.75439453125","1663.75439453125","1663.75439453125"
"340","1576.1396484375","1576.1396484375","1576.1396484375","1700.838623046875","1700.838623046875","1700.838623046875"
"341","1593.090087890625","1593.090087890625","1593.090087890625","1730.8912353515625","1730.8912353515625","1730.8912353515625"
"342","1618.185791015625","1618.185791015625","1618.185791015625","1696.43359375","1696.43359375","1696.43359375"
"343","1615.7366943359375","1615.7366943359375","1615.7366943359375","1706.6767578125","1706.6767578125","1706.6767578125"
"344","1590.7230224609375","1590.7230224609375","1590.7230224609375","1711.501953125","1711.501953125","1711.501953125"
"345","1565.0689697265625","1565.0689697265625","1565.0689697265625","1670.0123291015625","1670.0123291015625","1670.0123291015625"
"346","1592.7454833984375","1592.7454833984375","1592.7454833984375","1715.800048828125","1715.800048828125","1715.800048828125"
"347","1561.1844482421875","1561.1844482421875","1561.1844482421875","1679.9818115234375","1679.9818115234375","1679.9818115234375"
"348","1582.7159423828125","1582.7159423828125","1582.7159423828125","1672.3443603515625","1672.3443603515625","1672.3443603515625"
"349","1574.58544921875","1574.58544921875","1574.58544921875","1675.8408203125","1675.8408203125","1675.8408203125"
"350","1549.6556396484375","1549.6556396484375","1549.6556396484375","1644.611083984375","1644.611083984375","1644.611083984375"
"351","1551.99169921875","1551.99169921875","1551.99169921875","1686.93115234375","1686.93115234375","1686.93115234375"
"352","1589.8514404296875","1589.8514404296875","1589.8514404296875","1717.3984375","1717.3984375","1717.3984375"
"353","1566.3671875","1566.3671875","1566.3671875","1682.1273193359375","1682.1273193359375","1682.1273193359375"
"354","1580.3411865234375","1580.3411865234375","1580.3411865234375","1676.466796875","1676.466796875","1676.466796875"
"355","1587.398681640625","1587.398681640625","1587.398681640625","1663.4190673828125","1663.4190673828125","1663.4190673828125"
"356","1549.5548095703125","1549.5548095703125","1549.5548095703125","1672.5830078125","1672.5830078125","1672.5830078125"
"357","1609.1478271484375","1609.1478271484375","1609.1478271484375","1728.4970703125","1728.4970703125","1728.4970703125"
"358","1577.7906494140625","1577.7906494140625","1577.7906494140625","1643.7794189453125","1643.7794189453125","1643.7794189453125"
"359","1581.9600830078125","1581.9600830078125","1581.9600830078125","1668.1605224609375","1668.1605224609375","1668.1605224609375"
"360","1562.3597412109375","1562.3597412109375","1562.3597412109375","1689.5985107421875","1689.5985107421875","1689.5985107421875"
"361","1579.232421875","1579.232421875","1579.232421875","1682.0888671875","1682.0888671875","1682.0888671875"
"362","1571.8201904296875","1571.8201904296875","1571.8201904296875","1648.57373046875","1648.57373046875","1648.57373046875"
